Security Code,symbol
515043,SAINTGOBAIN
,SAKAR
,SAKHTISUG
,SAKSOFT
511066,SAKTHIFIN
,SAKUMA
,SALASAR
539353,SALAUTO
540181,SALEM
,SALONA
500370,SALORAINTL
503635,SALSAIN
,SALSTEEL
,SALZERELEC
521240,SAMBANDAM
,SAMBHAAV
,SAMHI
532005,SAMINDUS
520075,SAMKRG
543376,SAMOR
,SAMPANN
530617,SAMPRE
543229,SAMRATFORG
530125,SAMRATPH
539267,SAMSRITA
521206,SAMTEX
530025,SAMYAKINT
521222,SANBLUE
511563,SANCF
,SANCO
543897,SANCODE
523116,SANCTRN
,SANDESH
,SANDHAR
,SANDUMA
524703,SANDUPHQ
538714,SANGAMFIN
,SANGAMIND
,SANGHIIND
,SANGHVIMOV
,SANGINITA
532435,SANINFRA
531569,SANJIVIN
,SANOFI
,SANSERA
514280,SANTETX
530035,SANTOSHF
,SANWARIA
538992,SAPL
,SAPPHIRE
,SARDAEN
,SAREGAMA
,SARLAPOLY
531930,SARTHAKIND
514412,SARUPINDUS
,SARVESHWAR
539124,SARVOTTAM
,SASKEN
,SASTASUNDR
524546,SATAGRI
533202,SATCH
,SATHAISPAT
,SATIA
,SATIN
,SATINDLTD
508996,SATRAPROP
544189,SATTRIX
539218,SAUMYA
,SAURASHCEM
512634,SAVERA
531893,SAWABUSI
523710,SAYAJIHOTL
540728,SAYAJIIND
,SBC
,SBCL
532102,SBECSUG
517360,SBECSYS
,SBFC
521131,SBFL
,SBGLP
,SBICARD
,SBILIFE
,SBIN
543366,SBLI
540782,SBRANDS
544074,SBVCL
526081,SCAGRO
526544,SCANPGEOM
543537,SCARNOSE
506906,SCBL
538857,SCC
,SCHAEFFLER
,SCHAND
,SCHNEIDER
,SCI
,SCILAL
539574,SCL
531234,SCOOBEEDAY
,SCPL
539526,SCTL
,SDBL
535647,SDC
524727,SDL
542753,SEACOAST
543782,SEALMATIC
,SEAMECLTD
514264,SEASONST
533268,SEATV
,SECMARK
,SECURCRED
,SECURKLOUD
539921,SEIL
,SEJALLTD
,SELAN
538875,SELLWIN
,SELMC
,SEMAC
543515,SEML
,SENCO
531980,SENINFO
532985,SENSEX1
555555,SENSEXIETF
,SEPC
,SEQUENT
512399,SERA
531944,SERVOTEACH
,SERVOTECH
,SESHAPAPER
,SETCO
590098,SETFGOLD
,SETUINFRA
511760,SEVENHILL
,SEYAIND
,SFL
543519,SFSL
539199,SGFIN
543391,SGFRL
,SGIL
,SGL
512329,SGMART
531812,SGNTE
540737,SGRL
,SHAH
,SHAHALLOYS
509870,SHAHCON
519031,SHAHFOOD
526508,SHAHISHIP
542862,SHAHLON
,SHAILY
526841,SHAKTIPR
,SHAKTIPUMP
,SHALBY
532455,SHALIWIR
,SHALPAINTS
512499,SHALPRO
531240,SHAMROIN
540259,SHANGAR
,SHANKARA
512297,SHANTAI
,SHANTI
544059,SHANTIDENM
,SHANTIGEAR
534708,SHANTIGURU
531925,SHAQUAK
,SHARDACROP
,SHARDAMOTR
512393,SHARDUL
,SHAREINDIA
590109,SHARIABEES
540786,SHARIKA
538212,SHARPINV
543341,SHARPLINE
540221,SHASHANK
540147,SHASHIJIT
526981,SHBAJRG
543963,SHELTER
,SHEMAROO
526117,SHERVANI
539111,SHESHAINDS
526137,SHETR
530797,SHGANEL
507952,SHIKHARLETR
531201,SHILCTECH
513709,SHILGRAVQ
544080,SHILINDORE
,SHILPAMED
519397,SHINDL
543244,SHINEFASH
,SHIRPUR-G
540693,SHISHIND
539593,SHIVA
522237,SHIVAGR
,SHIVALIK
544165,SHIVAM
,SHIVAMAUTO
,SHIVAMILLS
,SHIVATEX
,SHK
532083,SHKALYN
543970,SHOORA
,SHOPERSTOP
544090,SHPLPUNE
543976,SHRAAITECH
531771,SHRADDHA
,SHRADHA
513548,SHRDAIS
,SHREDIGCEM
544083,SHREE
,SHREECEM
539470,SHREEGANES
527005,SHREEPAC
,SHREEPUSHK
,SHREERAMA
538975,SHREESEC
541112,SHREESHAY
531962,SHREMETAL
,SHRENIK
,SHREYANIND
,SHREYAS
508961,SHRICON
503804,SHRIDINE
523309,SHRIGANG
531080,SHRIKRISH
,SHRIPISTON
,SHRIRAMFIN
,SHRIRAMPPS
511411,SHRISTI
512453,SHRJAGP
511493,SHRYDUS
542019,SHUBHAM
523790,SHUKJEW
524632,SHUKRAPHAR
532007,SHVFL
521003,SHVSUIT
531219,SHYAMAINFO
,SHYAMCENT
,SHYAMMETL
,SHYAMTEL
505515,SHYMINV
520141,SIBARAUT
533014,SICAGEN
,SICALLOG
530907,SICAPIT
531640,SICL
530439,SIDDHA
526877,SIDDHEGA
519234,SIEL
532217,SIELFNS
,SIEMENS
,SIGACHI
,SIGIND
,SIGMA
,SIGNATURE
,SIGNPOST
523606,SIKA
,SIKKO
524642,SIKOZY
,SIL
,SILGO
,SILINV
,SILLYMONKS
512197,SILVERO
543536,SILVERPRL
,SILVERTUC
,SIMBHALS
507998,SIMMOND
513472,SIMPLEXCAS
,SIMPLEXINF
533018,SIMPLXMIL
503229,SIMPLXREA
519566,SIMRAN
523023,SINCLAIR
,SINDHUTRAD
505504,SINDUVA
505729,SINGER
509887,SINNAR
,SINTERCOM
526839,SIPL
539584,SIPTL
,SIRCA
538667,SIROHIA
,SIS
543598,SISL
512589,SITAENT
,SITINET
544047,SIYARAM
,SIYSIL
,SJS
,SJVN
,SKFINDIA
542728,SKIEL
542146,SKIFL
,SKIL
538919,SKILVEN
,SKIPPER
540269,SKL
,SKMEGGPROD
531169,SKPSEC
531506,SKRABUL
,SKYGOLD
526479,SKYIND
505650,SKYLMILAR
521161,SLSTLQ
544056,SMARITIME
539494,SMARTFIN
,SMARTLINK
543065,SMAUTO
,SMCGLOBAL
541799,SMEL
513418,SMFIL
542034,SMGOLD
508905,SMIFS
539378,SML
,SMLISUZU
,SMLT
540686,SMRUTHIORG
,SMSLIFE
,SMSPHARMA
505827,SNL
,SNOWMAN
,SOBHA
512014,SOBME
511571,SODFC
538923,SOFCOM
504375,SOFTBPO
531529,SOFTRAKV
532344,SOFTSOL
,SOFTTECH
,SOLARA
,SOLARINDS
522152,SOLIMAC
,SOMANYCERA
,SOMATEX
,SOMICONVEY
,SONACOMS
538943,SONAL
543924,SONALIS
,SONAMLTD
,SONATSOFTW
,SONISOYA
,SOTL
521036,SOURCEIND
531398,SOURCENTRL
,SOUTHBANK
540174,SOUTHERNIN
,SOUTHWEST
514454,SOUTLAT
523826,SOVERDIA
541890,SPACEINCUBA
,SPAL
,SPANDANA
531370,SPAR
,SPARC
530289,SPCAPIT
,SPCENET
531982,SPECFOOD
,SPECIALITY
513687,SPECTRA
517166,SPELS
,SPENCERS
526161,SPENTA
,SPENTEX
,SPIC
526827,SPICEISL
500285,SPICEJET
543464,SPITZE
544035,SPL
,SPLIL
,SPLPETRO
,SPMLINFRA
,SPORTKING
540079,SPRAYKING
531205,SPRIGHT
538402,SPS
533110,SPSL
,SPTL
519238,SPTRSHI
512221,SPVGLOBAL
,SPYL
531359,SRAMSET
530037,SREEJAYA
,SREEL
539217,SRESTHA
,SRF
,SRGHFL
536710,SRGSFL
,SRHHYPOLTD
514442,SRIKPRIND
521234,SRINACHA
513515,SRIND
544158,SRM
521178,SRMCL
523222,SRMENERGY
,SRPL
543615,SRSOLTD
540914,SRUSTEELS
,SSINFRA
532879,SSLEL
530821,SSPDL
539026,SSPNFIN
543461,SSTL
,SSWL
513488,SSWRL
544171,STAL
511700,STANCAP
530931,STANPACK
506105,STANROS
,STAR
,STARCEMENT
539255,STARDELTA
,STARHEALTH
539017,STARHFL
538733,STARLIT
520155,STARLOG
,STARPAPER
,STARTECK
,STCINDIA
514197,STCORP
504180,STDBAT
,STEELCAS
,STEELCITY
,STEELXIND
,STEL
536738,STELLAR
531509,STEP2COR
513575,STERPOW
,STERTOOLS
540738,STL
513173,STLSTRINF
,STLTECH
543622,STML
504959,STOVACQ
,STOVEKRAFT
530495,STRATMONT
526500,STRGRENWO
508963,STRLGUA
,STYLAMIND
,STYRENIX
,SUBEXLTD
,SUBROS
530231,SUBSM
,SUDARSCHEM
521113,SUDTIND-B
511654,SUGALDAM
539117,SUJALA
,SUKHJITS
,SULA
508969,SULABEN
530419,SUMEDHA
,SUMEETINDS
530445,SUMERUIND
,SUMICHEM
,SUMIT
,SUMMITSEC
532070,SUMUKA
530795,SUNCITYSY
,SUNCLAY
,SUNDARAM
,SUNDARMFIN
,SUNDARMHLD
,SUNDRMBRAK
,SUNDRMFAST
,SUNFLAG
531433,SUNGOLD
530953,SUNILAGR
521232,SUNILTX
544001,SUNITATOOL
537253,SUNLOC
,SUNPHARMA
523425,SUNRAJDI
542025,SUNRETAIL
501110,SUNRINV
,SUNTECK
,SUNTV
512527,SUPER
530735,SUPERBAK
,SUPERHOUSE
539835,SUPERIOR
541701,SUPERSHAKT
,SUPERSPIN
526133,SUPERTEX
,SUPRAJIT
540168,SUPRAPFSL
530677,SUPREME
,SUPREMEENG
,SUPREMEIND
,SUPREMEINF
,SUPRIYA
523842,SUPTANERY
518075,SURAJ
,SURAJEST
531638,SURAJLTD
,SURANASOL
,SURANAT&P
530185,SURATRAML
519604,SURFI
526211,SURJIND
533101,SURYAAMBA
539253,SURYAINDIA
514138,SURYALA
,SURYALAXMI
,SURYAROSNI
,SURYODAY
514140,SURYVANSP
,SUTLEJTEX
,SUULD
543274,SUUMAYA
,SUVEN
,SUVENPHAR
,SUVIDHAA
537259,SUYOG
,SUZLON
531885,SVAINDIA
523722,SVAMSOF
512257,SVARTCORP
524488,SVCIND
535621,SVGLOBAL
,SVLL
,SVPGLOB
543373,SVRL
543745,SVS
503659,SW1
503816,SWADPOL
539406,SWAGTAM
544082,SWANAGRO
,SWANENERGY
,SWARAJENG
526365,SWARNSAR
530585,SWASTIKA
510245,SWASTIVI
543914,SWATIPRO
,SWELECTES
523558,SWISSMLTRY
517201,SWITCHTE
531003,SWRNASE
,SWSOLAR
531499,SYBLY
511447,SYLPH
539278,SYMBIOX
,SYMPHONY
,SYNCOMF
,SYNGENE
513307,SYNTHFO
,SYRMA
531173,SYSCHEM
526506,SYSTMTXC
531432,SYTIXSE
539956,TAALENT
516032,TAHMARENT
519483,TAIIND
,TAINWALCHM
,TAJGVK
,TAKE
,TALBROAUTO
538987,TALBROSENG
,TALWALKARS
,TALWGYM
533170,TAMBOLIIN
522229,TANAA
,TANLA
540332,TANVI
505685,TAPARIA
,TARACHAND
519285,TARAI
,TARAPUR
,TARC
538496,TARINI
,TARMAT
,TARSONS
512271,TASHIND
,TASTYBITE
,TATACHEM
,TATACOMM
,TATACONSUM
,TATAELXSI
,TATAINVEST
,TATAMOTORS
570001,TATAMTRDVR
,TATAPOWER
,TATASTEEL
,TATATECH
504961,TATAYODOGA
521228,TATIAGLOB
,TATVA
544174,TBOTEK
,TBZ
512038,TCC
532284,TCFCFINQ
,TCI
,TCIEXP
,TCIFINANCE
532262,TCIIND
,TCLCONS
,TCNSBRANDS
,TCPLPACK
,TCS
,TDPOWERSYS
540955,TDSL
,TEAMLEASE
509917,TECHCON
,TECHIN
543991,TECHKGREEN
,TECHM
,TECHNOE
,TECHNOFAB
543656,TECHNOPACK
501421,TECHNVISN
,TECILCHEM
,TEGA
,TEJASNET
531628,TEJASSVI
539428,TEJNAKSH
530595,TELECANOR
532315,TELESYS
532975,TELOGICA
,TEMBO
530533,TERAI
,TERASOFT
526638,TEXELIN
,TEXINFRA
,TEXMOPIPES
,TEXRAIL
,TFCILTD
,TFL
539468,TFSL
,TGBHOTELS
544175,TGIF
509945,THACKER
526654,THAKDEV
509015,THAKRAL
,THANGAMAYL
,THEINVEST
,THEJO
,THEMISMED
,THERMAX
539310,THINKINK
531652,THIRDFIN
,THOMASCOOK
,THOMASCOTT
,THYROCARE
,TI
540108,TIAANC
,TIDEWATER
543531,TIERRA
536264,TIGERLOGS
522294,TIGLOB
523752,TIHIL
,TIIL
,TIINDIA
,TIJARIA
,TIL
503663,TILAK
543310,TIMESGREEN
,TIMESGTY
,TIMETECHNO
500414,TIMEX
,TIMKEN
541741,TINNATFL
,TIPSFILMS
,TIPSINDLTD
531814,TIRSARJ
526675,TIRTPLS
540904,TIRUFOAM
,TIRUMALCHM
,TIRUPATIFL
524582,TIRUSTA
539985,TITAANIUM
,TITAGARH
,TITAN
521005,TITANIN
530045,TITANSEC
543616,TLL
,TMB
522171,TMTIND-B1
,TNPETRO
,TNPL
513540,TNSTLTU
,TNTELE
531644,TOKYOFIN
,TOKYOPLAST
,TORNTPHARM
,TORNTPOWER
,TOTAL
544186,TOTEM
,TOUCHWOOD
538607,TOYAMSL
,TPHQ
500421,TPINDIA
,TPLPLASTEH
538464,TPROJECT
526139,TRABI
,TRACXN
531203,TRADEWELL
509003,TRANOCE
500422,TRANSCHEM
532410,TRANSCOR
519367,TRANSFD
513063,TRANSFRE
542765,TRANSPACT
543754,TRANSVOY
542923,TRANWAY
,TREEHOUSE
,TREJHARA
,TREL
,TRENT
532159,TRESCON
,TRF
531716,TRICOMFRU
,TRIDENT
,TRIGYN
,TRIL
509046,TRILIANCE
531846,TRINITYLEA
534755,TRIOMERC
512101,TRIPR
531279,TRISHAKT
505978,TRITONV
,TRITURBINE
,TRIVENI
538569,TRIVENIENT
541228,TRL
,TRU
532444,TSPIRITUAL
540726,TTFL
538597,TTIENT
539040,TTIL
,TTKHLTCARE
,TTKPRESTIG
,TTL
,TTML
505285,TULIVE
513629,TULSYAN
531411,TUNITEX
,TV18BRDCST
,TVSELECT
,TVSHLTD
,TVSMOTOR
,TVSSCS
,TVSSRICHAK
,TVTODAY
,TVVISION
512117,TWIROST
532384,TYCHE
526945,TYROON
,UBL
,UCAL
541358,UCIL
,UCOBANK
539518,UDAYJEW
,UDS
,UFLEX
,UFO
,UGARSUGAR
,UGROCAP
541338,UHZAVERI
,UJJIVAN
,UJJIVANSFB
538706,ULTRACAB
,ULTRACEMCO
,UMAEXPORTS
,UMANGDAIRY
,UMESLTD
504605,UNIABEXAL
539314,UNIAUTO
,UNICHEMLAB
541503,UNICK
,UNIDT
,UNIENTER
,UNIINFO
503671,UNIJOLL
523519,UNIOFFICE
,UNIONBANK
,UNIPARTS
,UNIPLY
530997,UNIQUEO
521226,UNIROYAL
537582,UNISHIRE
538610,UNISON
532035,UNISTRMU
531091,UNITDCR
532432,UNITDSPR
,UNITECH
502893,UNITEDINT
,UNITEDPOLY
,UNITEDTEA
,UNITY
,UNIVAFOODS
,UNIVASTU
,UNIVCABLES
,UNIVPHOTO
524408,UNIVSTAR
512408,UNIWSEC
531762,UNJHAFOR
,UNOMINDA
526113,UNRYLMA
507808,UNTTEMI
509960,UPHOT
,UPL
531390,UPSURGE
,URAVI
,URJA
539097,URSUGAR
532402,USGTECH
511507,USHAKIRA
,USHAMART
,USK
,UTIAMC
,UTKARSHBNK
500426,UTLINDS
,UTTAMSUGAR
522091,UVDRHOR
530579,UYFINCORP
,V2RETAIL
532320,VAARAD
,VADILALIND
519152,VADILENT
,VAIBHAVGBL
,VAISHALI
,VAKRANGEE
,VALECHAENG
542910,VALENCIA
526775,VALIANT
,VALIANTLAB
,VALIANTORG
513397,VALLABHSQ
539543,VALLEY
530459,VALSONQ
512175,VAMA
530369,VAMSHIRU
532090,VANDANA
538918,VANICOM
540729,VANTABIO
,VARDHACRLC
,VARDMNPOLY
540570,VARIMAN
,VARROC
512511,VARUNME
544168,VARYAA
,VASCONEQ
531574,VASINFRA
539291,VASUDHAGAM
538092,VASUPRADA
,VASWANI
511110,VBDESAI
539123,VBIND
,VBL
,VCL
536672,VCU
543623,VEDANTASSET
533056,VEDAVAAG
,VEDL
543931,VEEFIN
503657,VEERENRGY
511523,VEERHEALTH
543545,VEERKRUPA
542803,VEL
526755,VELHO
505232,VELJAN
506178,VELOXIND
,VENKEYS
516098,VENTURA
,VENUSPIPES
,VENUSREM
,VERANDA
512229,VERITAS
531950,VERTEX
,VERTOZ
,VESUVIUS
,VETO
538732,VGCL
543241,VGIL
,VGUARD
,VHL
503349,VICTMILL
,VIDEOIND
,VIDHIING
539659,VIDLI
,VIJAYA
,VIJIFIN
531069,VIJSOLX
531334,VIKALPS
,VIKASECO
,VIKASLIFE
531518,VIKASPROP
519307,VIKASWSP
506196,VIKSHEN
,VIMTALABS
,VINATIORGA
534639,VINAYAKPOL
538920,VINCOFE
,VINDHYATEL
,VINEETLAB
,VINNY
531051,VINTAGES
517393,VINTRON
,VINYLINDIA
,VIPCLOTHNG
,VIPIND
514302,VIPPYSP
,VIPULLTD
530521,VIRAT
519457,VIRATCRA
532354,VIRGOGLOB
,VIRINCHI
534741,VIRTUALG
512479,VIRYA
531025,VISAGAR
,VISAKAIND
,VISASTEEL
540097,VISCO
,VISESHINFO
538598,VISHAL
539398,VISHALBL
,VISHNU
,VISHWARAJ
526441,VISIONCINE
531668,VISIONCO
524711,VISTAPH
538565,VISTARAMAR
,VISUINTL
512064,VISVEN
544002,VIVAA
541735,VIVANTA
530057,VIVANZA
,VIVIDHA
542046,VIVIDM
,VIVIMEDLAB
511509,VIVOBIOT
522267,VJLAXMIE
509026,VJTFEDU
539761,VKAL
,VLEGOV
539167,VLL
,VLSFINANCE
,VMART
533427,VMS
543597,VOEPL
522122,VOITHPAPR
509038,VOLLF
,VOLTAMP
,VOLTAS
544011,VPL
,VPRPL
542654,VRFILMS
538634,VRL
,VRLLOG
544157,VRUDDHI
523888,VRWODAR
,VSCL
531696,VSDCONF
519331,VSFPROJ
540252,VSL
,VSSL
,VSTIND
,VSTL
,VSTTILLERS
,VTL
532893,VTMLTD
531997,VUENOW
517399,VXLINSTR
541445,WAA
539337,WAAREE
534618,WAAREERTL
,WABAG
503675,WAGEND
,WALCHANNAG
501370,WALCHPF
532053,WALLFORT
,WANBURY
512063,WARDHEALTH
538970,WARDINMOBI
539132,WARDWIZFBL
508494,WARRENTEA
523660,WATERBASE
,WEALTH
,WEBELSOLAR
,WEIZMANIND
,WEL
,WELCORP
524661,WELCURE
,WELENT
,WELINV
500365,WELSPLSOL
,WELSPUNLIV
,WENDT
532373,WEPSOLN
538382,WESTLEIRES
,WESTLIFE
,WEWIN
501391,WHBRADY
,WHEELS
,WHIRLPOOL
513713,WHITEORG
512431,WHITHAL
,WILLAMAGOR
519214,WILLIMFI
526586,WIMPLAST
,WINDLAS
,WINDMACHIN
531337,WINPRO
512022,WINROC
526471,WINSOMBR
,WINSOME
514470,WINSOMTX
,WIPL
,WIPRO
507817,WIREFABR
543436,WITS
504998,WMINIMT
,WOCKPHARMA
531396,WOMENNET
,WONDERLA
526959,WOODSVILA
542667,WORL
,WORTH
505872,WPIL
511147,WSFX
,WSI
,WSTCSTPAPR
526525,WWALUM
,XCHANGING
,XELPMOC
,XPROINDIA
531225,XTGLOBAL
538521,YAANENT
,YAARI
511012,YAMNINV
514378,YARNSYN
523650,YASHINNO
511601,YASHMGM
,YASHO
530063,YASHRAJC
512345,YASTF
,YATHARTH
,YATRA
,YESBANK
511702,YOGI
522209,YOGISUNG
530675,YORKEXP
540980,YSL
,YUKEN
533149,YUNIKM
536846,YURANUS
,ZAGGLE
523054,ZBINTXPP
531043,ZDHJERK
,ZEEL
,ZEELEARN
,ZEEMEDIA
514266,ZENIFIB
,ZENITHEXPO
530665,ZENITHHE
,ZENITHSTL
530697,ZENLABS
532039,ZENOTECH
,ZENSARTECH
,ZENTEC
,ZFCVINDIA
505163,ZFSTEERING
502850,ZGAEKWAR
501111,ZGOLDINV
509650,ZHINDHSG
513039,ZHINUDYP
,ZICOM
,ZIMLAB
538579,ZINEMA
519064,ZKHANDEN
505585,ZKOVALIN
511018,ZMILGFIN
504356,ZMULTIPU
,ZODIAC
,ZODIACLOTH
503641,ZODIACVEN
512587,ZODJRDMKJ
,ZOMATO
,ZOTA
506042,ZPRBHSTE
512062,ZSANMCOM
512020,ZSARACOM
506190,ZSARVAMA
503893,ZSATYASL
512367,ZSHERAPR
512291,ZSPEEDCO
503624,ZSVARAJT
503622,ZSVTRADI
501386,ZSWASTSA
,ZUARI
,ZUARIIND
504988,ZWELCAST
,ZYDUSLIFE
,ZYDUSWELL
