symbol,multiplier,period,average_success_percentage,average_loss_percentage,percentage,Market Cap cr
LIQUID.NS,2.5,7,0.001000986582141081,0.0,0.0010009765625000001,-1.0
LIQUIDSBI.NS,3.0,21,0.0,-0.0018017411134325094,-0.026756103515625,-1.0
LIQUIDBETF.NS,1.5,21,0.0,-0.0010009765625000001,-0.0019919433593749997,-1.0
LIQUIDIETF.NS,1.5,8,0.005001881122345219,0.0,0.010003662109375,-1.0
UNITEDTEA.NS,3.0,11,6.998155486258691,-4.040129690959769,-94.27759940338134,205.7337728
SIS.NS,3.0,12,4.9575599455159125,-2.9801388215623716,1.8644064025878906,5917.538304
HDFCNIFTY.NS,1.5,7,1.9336766402089391,-0.9403295969448663,18.680826126098633,-1.0
WIPL.NS,3.0,9,11.360094705805922,-3.7271080275718815,191.94967059326171,173.990464
GSEC10ABSL.NS,1.5,8,0.0,0.0,0.0,-1.0
TARMAT.NS,2.5,21,13.134460006794654,-5.415538936699639,-31.579645109176635,202.1356288
ABMINTLLTD.NS,3.0,19,26.76060389515404,-3.72068444458479,59390.18869264221,57.163008
BANKETFADD.NS,2.5,20,2.389385547311914,-1.0713021450353712,26.235175907135012,-1.0
ATL.NS,1.5,18,13.963988473266483,-5.585862887191685,23.796095443725587,1195.0630912
MEDICO.NS,3.0,17,15.36469673663969,-4.385499002380104,195.4750897216797,375.0876928
ICDSLTD.NS,2.0,7,55.59391840066444,-4.285683131071531,1283.55563479805,54.9205696
EVINDIA.NS,1.5,7,2.9796277300776297,0.0,2.9791986083984376,-1.0
NIF100IETF.NS,2.5,10,5.18849228837441,-1.964198037696194,74.58086764240265,-1.0
SALASAR.NS,2.0,20,23.136935884309384,-6.110613704949844,429.66723881053923,3115.0972928
NILAINFRA.NS,1.5,18,13.307574455685835,-4.964782611028103,1054.7200266523362,586.1068288
GOLDCASE.NS,3.0,7,1.4864057629120266,0.0,2.9776093273162845,-1.0
TATAGOLD.NS,1.5,17,6.301350444057497,-0.9722180094246867,11.525213920593263,-1.0
GTLINFRA.NS,3.0,7,30.11902978923588,-7.810551238058071,13179.142220766546,3342.626816
SRPL.NS,2.0,8,18.83232056245809,-4.704963321619586,236.81824140143394,25.96104
GODHA.NS,1.5,7,20.87505008055209,-5.197208641397273,1214.897846358478,59.9616
NEWGEN.NS,3.0,13,22.70080189038583,-5.032550499626969,1029.8307711410523,15104.77824
SFL.NS,3.0,11,8.586968624317995,-2.7691541612499373,102.39750579833984,10094.1471744
WESTLIFE.NS,3.0,10,7.855545898056731,-3.6330459953178478,42.136608764648436,12734.8686848
SHYAMMETL.NS,1.5,19,7.055189478046975,-3.126787812185654,48.22714562988281,22298.7010048
IOLCP.NS,2.0,21,18.668328314699153,-5.016239199956282,1788.1069074783327,2562.7885568
LOWVOL.NS,3.0,10,3.1510891819132314,-0.9116103783384544,22.460049148559573,-1.0
AXISHCETF.NS,3.0,13,4.458613720698969,-1.8953141187484328,34.987165473937985,-1.0
RICOAUTO.NS,3.0,16,17.207607374766983,-6.125248491801267,322.5349243884087,1612.45696
HDFCSENSEX.NS,3.0,9,3.886250048731915,-2.069387577577059,69.09345441246033,-1.0
SHAHALLOYS.NS,1.5,7,14.90551116809911,-4.902680406140851,2272.3880090737343,155.8859648
GOLDETF.NS,3.0,8,2.8767020650195003,-1.4039817553013911,15.033014102935791,-1.0
FORCEMOT.NS,2.5,21,18.846635249514904,-3.9020829626357547,481.3303426513672,10916.8279552
GLENMARK.NS,3.0,15,68.4639609368619,-4.543611592089998,49283197.93180488,47622.0915712
SETFNN50.NS,1.5,8,2.584282627286203,-1.4181465918826146,149.62677447509765,-1.0
GRAPHITE.NS,2.0,21,15.349365854026383,-3.999438361724059,16827.72229236889,10007.117824
UTINIFTETF.NS,3.0,7,55.62911183333641,-1.1879458974983044,22204148.905900985,-1.0
MIDQ50ADD.NS,3.0,21,3.5934096227243213,-1.215742253606991,43.387056762695316,-1.0
BANSWRAS.NS,2.5,8,11.753624348584934,-4.959927663336178,784.4124944028854,504.4781056
UFO.NS,2.0,8,9.828111346400105,-4.332472576725426,45.125856597900395,489.9478016
HDFCQUAL.NS,2.0,8,2.2935741975480695,-0.10058905575213485,2.189833953857422,-1.0
GOLD1.NS,2.0,11,3.297314365408365,-1.3021215285671996,266.63263485050203,-1.0
AXISGOLD.NS,1.5,16,2.2498206308428337,-1.0309033013035795,78.66210793685913,-1.0
IVZINNIFTY.NS,2.5,7,1.4011865545893811,-2.0115366635359915,-17.151700531005858,-1.0
BALAMINES.NS,2.5,20,13.588825310874915,-4.916054925907761,1318.4737591314315,7119.9571968
CIGNITITEC.NS,3.0,9,15.881519027077163,-5.022511127914909,798.6168442840576,3754.9903872
GMMPFAUDLR.NS,1.5,11,11.50836396342591,-2.985399803504416,463.2832800598145,6079.10912
NAZARA.NS,2.0,18,9.821334142211793,-4.364597687855637,128.18326846313477,7027.666944
GUJALKALI.NS,3.0,19,12.594963346161462,-5.4521942505154195,4871.345906502247,5748.2682368
HEALTHIETF.NS,2.5,7,12.818620462159691,-1.2111510607759581,24.04340113067627,-1.0
PAISALO.NS,2.5,11,16.610574127694292,-3.957452155260338,43232.98317299223,5564.280832
CHEMCON.NS,3.0,10,6.224937156168628,-5.8439970774172645,-13.546913940429686,964.4862464
SARLAPOLY.NS,1.5,21,7.29778457344738,-4.037015352701311,-88.39960467433929,757.3714944
LICNETFGSC.NS,3.0,10,1.312188208442853,-1.2291856272254815,-34.56728146934509,-1.0
THERMAX.NS,3.0,19,16.345456724765057,-3.585879004912355,42415.16061401653,49356.029952
LICNETFSEN.NS,2.0,7,2.4524307503620864,-2.3600364043601165,-36.156074371337894,-1.0
APTUS.NS,2.0,19,4.303881023172417,-3.678758458706793,-21.655846496582033,16066.9220864
DBREALTY.NS,2.0,20,28.80695317662472,-5.646083588393397,69003.40794688654,10395.6054016
PNBGILTS.NS,2.0,21,9.602532613376376,-4.011241528772943,203.603550743103,2299.6277248
PARADEEP.NS,3.0,9,9.70296544683536,-5.378681878708901,35.26212314605713,6823.774208
MONQ50.NS,2.5,11,7.711775865495983,-3.1488066110084807,20.929734230041504,-1.0
MOMENTUM.NS,2.0,19,3.2116389546219057,-1.3499119300090798,53.60154237174988,-1.0
LOWVOL1.NS,3.0,21,2.7155205552367683,0.0,14.273619430541991,-1.0
TATACONSUM.NS,2.5,8,9.07385821366886,-4.396899722326521,1384.687605231285,118629.5447552
GOKEX.NS,1.5,13,11.618309883291015,-3.9571536534408875,292.5871877937317,6667.7276672
SILVERTUC.NS,3.0,21,9.143198003450143,-2.924179354478343,69.70305075836181,941.817856
HERANBA.NS,1.5,7,7.628608456433671,-3.7802591591029944,15.567345306396485,2000.8751104
NIFTY1.NS,1.5,10,2.2692983901515733,-1.1426557131444999,292.09146129608155,-1.0
PREMIERPOL.NS,1.5,14,10.537324978847256,-4.818593698891949,-70.98256447887421,467.5897856
FEDERALBNK.NS,2.0,13,9.914705704618267,-4.241281522126398,7659.573213453293,47684.5080576
ABGSEC.NS,2.0,9,0.09920483243412949,-0.29458626867953336,-0.7821880645751953,-1.0
HMVL.NS,3.0,7,6.882620451679359,-3.678250476428628,-69.53632820129394,683.0994944
ASMS.NS,1.5,19,21.91456360363353,-4.525737552122795,1143567.694179706,521.1310592
SUNDRMBRAK.NS,3.0,11,8.282695113703628,-4.055955660209882,-14.341016151428224,444.3008512
AGIIL.NS,1.5,21,0.0,0.0,0.0,1197.1755008
NIFTY50ADD.NS,3.0,21,1.5713392643890702,-0.9888480010535091,31.897846603393553,-1.0
GANGESSECU.NS,3.0,7,11.512214316301419,-5.145064386289993,42.354791137695315,181.737216
EGOLD.NS,2.5,7,3.0437574945216084,-1.4463561747677793,-3.3905461578369143,-1.0
ITETF.NS,2.0,10,7.307040229500663,-2.2887398828816368,37.93056004524231,-1.0
IMPAL.NS,3.0,16,7.014668256757347,-2.9188315985318534,-78.0083385848999,1680.1200128
DLF.NS,3.0,7,12.68271793897716,-6.682459616824525,267.5946772003174,209807.27808
ATFL.NS,2.0,7,8.972862527024862,-4.087010403027729,114.75429933357239,2040.4414464
SUBROS.NS,3.0,21,12.788428768096244,-6.038760211320263,172.54279115104677,5017.2850176
CHAMBLFERT.NS,2.0,11,8.86790088413214,-4.878711607044146,1436.9551537208556,21172.4550144
RISHABH.NS,2.5,7,8.767646345760118,-7.828789385853246,-0.8822500915527344,1414.0997632
TIMESGTY.NS,2.5,7,14.067185339109473,-6.047500227617153,672.4359460206032,118.3489792
GOLDSHARE.NS,1.5,7,4.004146111995619,-1.3208851129939778,130.59604568481444,-1.0
ASAL.NS,2.5,7,19.10841580508915,-4.441800482750914,18721.44860386658,1288.5799936
CAPACITE.NS,1.5,7,10.790377414011564,-4.984439752010065,180.710794631958,3132.886016
EQUIPPP.NS,2.0,8,168.0733531957714,-8.513472133468698,50928.67006950617,236.9103872
TOP100CASE.NS,2.0,8,0.9284997543646758,0.0,0.9284946870803832,-1.0
BRITANNIA.NS,2.0,7,5.953132465440989,-2.604442337381156,12576.124338630676,142498.7127808
METROPOLIS.NS,2.0,8,6.9648226708639545,-3.65840095751744,167.14461877441406,10822.98368
DIAMONDYD.NS,3.0,17,8.72151180530839,-3.8360508867823904,52.55652203369141,2002.8592128
JTLIND.NS,3.0,8,6.598035133284205,-3.934517295347817,35.51425842285156,4508.4635136
MAKEINDIA.NS,2.0,9,9.681945120798858,-2.632533054693533,36.42751591491699,-1.0
SBIETFCON.NS,2.0,8,5.066736139562041,-2.1352245308955875,45.33262678527832,-1.0
INFRAIETF.NS,1.5,18,0.37676671779545234,0.0,0.37656063842773435,-1.0
TORNTPHARM.NS,3.0,14,9.46377479389171,-3.5429923603488764,6133.047949281693,115954.6404864
GESHIP.NS,1.5,17,7.793921528425099,-3.58846213609878,647.3497041721344,18793.1344896
VIJAYA.NS,1.5,21,6.267062605018932,-3.7384011852435926,30.39589099121094,9223.1524352
WELCORP.NS,1.5,19,15.207582446174058,-5.340163537212722,5343.684089389801,18291.5334144
NYKAA.NS,3.0,14,9.238392394816762,-6.396506051846568,0.6294802551269532,59769.1400192
DCBBANK.NS,3.0,11,13.603959705769949,-5.952123712675952,1306.0981211357116,3851.587584
MIDSELIETF.NS,2.5,8,4.659857697147506,-1.6756563062486973,140.31318391799928,-1.0
EBBETF0431.NS,3.0,7,2.27385908770165,-0.4734028215089111,24.637297607421875,-1.0
RVNL.NS,3.0,18,37.19843614521278,-5.719825552050083,2487.6871706314087,125205.4532096
CHEMPLASTS.NS,3.0,7,10.878832977156243,-4.7761988160044915,37.18099884033203,7899.1753216
CAPITALSFB.NS,1.5,7,1.7851462499719473,-0.42570335972668727,3.155598358154297,1316.7793152
BANDHANBNK.NS,3.0,7,12.006796255194965,-6.552275632106569,76.25087699890136,32440.1004544
SBFC.NS,3.0,21,1.6544100506878099,-2.362979121167502,-6.122895332336426,9010.0219904
CENTRALBK.NS,2.0,19,15.192017293581863,-4.846457019493608,3053.275512516975,52719.2784896
LTIM.NS,3.0,21,14.802758568813571,-4.45266502106776,406.36103155517577,181957.5844864
VINDHYATEL.NS,1.5,19,11.570679676725593,-3.71766323764076,35625.0936904316,2951.5259904
GROBTEA.NS,3.0,9,19.592183467679096,-5.361755391716985,1121.7749182128907,115.500736
INDNIPPON.NS,3.0,20,9.49541034784515,-3.3784109068907737,496.7034610462188,1801.9121152
NEXT50.NS,2.5,12,4.681911985599417,-1.1560200552649436,30.62841345214844,-1.0
SHARIABEES.NS,3.0,7,2.52301671369093,-2.3819125953628375,-96.63049541473389,-1.0
ITC.NS,1.5,14,6.305578787557382,-2.9782103829844075,920.9024244394302,637030.1575168
GICRE.NS,1.5,9,10.923896498811814,-3.6833570647434333,56.54957794189453,73974.2777344
HDFCMOMENT.NS,3.0,17,5.810612427791921,-1.4623980305739495,42.585981748580934,-1.0
HGINFRA.NS,1.5,19,9.470847286784524,-3.8165488983591724,186.36742703247072,10009.9391488
SHIVALIK.NS,3.0,7,7.60542331392598,-6.138261132106852,-18.17676690673828,845.3141504
ASHOKLEY.NS,1.5,8,7.791324895030964,-3.9725697469211405,1386.975331717968,73733.7606144
KECL.NS,1.5,17,14.224342351114691,-4.4776137232929,5131.883388960839,1325.0276352
TNIDETF.NS,1.5,9,4.847136616590161,-1.7997400552927674,56.62658177566529,-1.0
DIGISPICE.NS,1.5,8,23.42370559087791,-4.764771251176532,62179.998503615614,837.2625408
TEAMLEASE.NS,2.0,8,5.981242793805344,-2.946804912297539,228.3154901123047,5335.8505984
SOBHA.NS,3.0,9,14.584058762021527,-4.88984472550276,2875.981774703979,17450.3002112
TECHM.NS,3.0,14,10.684535273361476,-5.115993964046181,1379.6227237625121,145334.665216
HAPPSTMNDS.NS,2.0,12,16.971904437344374,-4.173756666137556,148.25561343383788,12112.945152
NSLNISP.NS,2.5,10,14.474106587071384,-5.995212768771786,83.28221422195435,15584.9834496
GSEC10YEAR.NS,3.0,7,0.9868945845664236,-1.4932604984274185,-27.236048667907713,-1.0
ZFCVINDIA.NS,1.5,9,5.5284889088477165,-2.680255640055229,317.4888009262085,29341.9286528
SIEMENS.NS,3.0,17,12.910871563985042,-4.7706548132221025,20049.4011579628,241231.9080448
JINDALPOLY.NS,1.5,11,11.07607425774775,-3.853527802651771,1772.3944774055483,3464.5966848
SIGMA.NS,2.0,10,19.474313026569117,-4.065959416896764,1337.8304183692933,407.8626048
BAJAJHCARE.NS,2.0,10,13.477805860729195,-4.516366961078145,64.05806570434571,1064.1943552
ZAGGLE.NS,1.5,7,10.691303386409313,-4.406185093030675,72.22014959716797,4305.3449216
BHEL.NS,2.5,16,13.064740049166948,-4.9319110080132536,17422.945061374667,99708.7903744
CAMPUS.NS,3.0,16,12.810732623946796,-4.189303818395881,58.8253462524414,8432.508928
RAIN.NS,2.0,21,14.298337936569787,-5.035652704455361,3310.400715164661,5616.97792
FMCGIETF.NS,2.0,7,5.094615476758796,-1.4161450360599719,54.00280057907104,-1.0
MASPTOP50.NS,2.5,7,5.738847926563179,-1.1808503484785375,60.108605798721314,-1.0
SRF.NS,2.5,21,14.839504339277783,-4.874267498594249,38655.68909605837,76655.4996736
BFUTILITIE.NS,1.5,8,15.442943562163029,-4.939179347641732,10138.106557235717,2953.8910208
SAMMAANCAP.NS,1.5,9,10.524150791701533,-5.028071406741037,414.1181506118774,11818.9170688
DIVOPPBEES.NS,3.0,12,9.882143976720595,-2.6582765686375933,70.12111377716064,-1.0
PSUBNKIETF.NS,3.0,19,5.94582516211791,-2.4201893576813114,42.197347118377685,-1.0
PSUBANKADD.NS,3.0,21,5.838070566309667,-1.5091982478829427,47.805471382141114,-1.0
NDL.NS,2.0,7,16.531088210215593,-7.001843724437337,991.515134458542,666.9694464
APARINDS.NS,1.5,7,8.631514281177816,-3.589702769879947,3205.3350296363833,35419.0032896
NILKAMAL.NS,1.5,20,9.63243816526276,-3.736393029769013,1979.6354025917053,2742.0094464
BALMLAWRIE.NS,1.5,8,12.253719758042065,-3.1645699851472497,5620.436440674782,4780.4166144
NV20.NS,1.5,17,2976.961606846096,0.0,9976.830450897216,-1.0
SMCGLOBAL.NS,2.0,18,7.659934969687077,-3.903419936372644,40.19286985778809,1528.4105216
ICICIB22.NS,3.0,20,9.910580731070679,-3.1172796297421943,212.04046760368348,-1.0
SPIC.NS,1.5,17,12.760928737547477,-5.228594098595948,1948.8045840649604,1808.12288
TCS.NS,1.5,10,4.934909589271235,-3.107722764423694,233.18575554656982,1632608.8196096
SUKHJITS.NS,1.5,11,7.791493406822809,-2.7474606064289047,50.49268508911133,797.190656
VIPIND.NS,1.5,21,12.734400634331623,-4.157503198250462,12489.66631007886,6945.3193216
STARCEMENT.NS,1.5,16,6.116490134314498,-3.220941603847546,-29.610812629699705,9054.8117504
SATINDLTD.NS,3.0,19,21.10768424963013,-1.8682339759079167,189.21336820220947,1448.7250944
MAHABANK.NS,1.5,20,9.835206995766201,-3.7901425275534546,592.2418288297653,43812.470784
GINNIFILA.NS,1.5,7,14.025146872340017,-5.8490891339822575,3529.1876680791374,264.3160064
ADANIENT.NS,1.5,13,19.523222404231575,-4.861041807589753,10590128.387893029,346315.7907456
AARTIDRUGS.NS,2.5,9,20.341014035772886,-4.765777608276519,53526.33655774116,5358.4277504
HEALTHADD.NS,2.0,8,2.663392182644887,-0.6875036832416991,16.064944564819335,-1.0
HDFCGROWTH.NS,1.5,7,4.418295984140206,0.0,9.026650985717774,-1.0
HDFCNIFIT.NS,2.5,8,4.955244866233524,-2.9350200705664378,20.488482481002805,-1.0
NORBTEAEXP.NS,3.0,21,14.5799571698331,-6.2642623943403475,795.9897769409417,17.296
GPIL.NS,1.5,15,17.451814996301586,-4.7513245480804915,123559.97802923298,11937.8075648
PSUBANK.NS,3.0,17,6.417772073116799,-2.97000007568318,635.3838353652953,-1.0
HPL.NS,1.5,11,14.042617416744791,-4.659070741104017,1363.062260427475,3923.6165632
KALYANIFRG.NS,2.5,7,9.151831243841105,-3.9637805148995002,225.52593429946901,192.7958144
SIYSIL.NS,1.5,16,9.49082363910996,-3.824360841218929,1264.5040133533478,2184.5653504
ADL.NS,3.0,9,10.84537291093096,-4.352422776577726,96.93572435379029,57.5661568
CUPID.NS,2.5,8,21.16221700669119,-6.633144951226274,201.33688616228102,2297.6452608
BALAJITELE.NS,1.5,9,9.250578209990266,-4.613744741022925,-9.962492403030396,708.9778688
IOB.NS,1.5,14,11.230267768591643,-4.2903269376976425,1615.9365177907944,114302.8187136
ORIENTPPR.NS,2.5,7,16.01375738880783,-5.951490780816044,23307.268253793838,1005.7572352
ANSALAPI.NS,2.5,16,24.08788217737615,-6.887258431290725,74013.14507362699,150.9513856
MAHSCOOTER.NS,3.0,8,11.742996765317365,-3.9119472560397375,1798.9562990798952,11395.1358976
LINCOLN.NS,3.0,11,15.142971826377494,-6.719436380167943,320.4752215423584,1420.401152
OPTIEMUS.NS,1.5,21,24.274115965321048,-4.244681695360819,100729.99947798347,4863.371264
SULA.NS,1.5,9,11.022557948927329,-2.7547511702380603,36.206047821044926,4108.99456
SYRMA.NS,2.0,21,12.101596460001762,-5.070461432314235,60.731818878173826,7730.4946688
KUANTUM.NS,2.0,10,20.212345255172995,-4.7920006528117325,404.3271201324463,1264.449536
CONSUMBEES.NS,3.0,7,4.244752596675371,-3.0832933332609844,-53.929262845993044,-1.0
ABSLNN50ET.NS,3.0,16,3.892030488470418,-2.7960389398578065,-27.238893659591675,-1.0
EROSMEDIA.NS,1.5,11,11.024835458442501,-4.64004453890368,608.0860411081314,173.5085952
MADHUCON.NS,2.0,8,23.280366350153304,-5.068477945228569,513990.1463185507,100.434848
BASF.NS,2.5,7,9.91404088977878,-3.985087861420961,3005.2845075302125,28195.373056
DALBHARAT.NS,3.0,17,13.133153735951462,-3.740127913482838,346.7355590209961,35924.819968
NRBBEARING.NS,2.5,8,10.05899386468368,-4.0390466505070215,4089.7558356890677,3120.4233216
SHREYANIND.NS,2.5,8,9.14069976652859,-5.360250717617326,-35.2736761188507,365.1768064
TNPL.NS,2.5,21,8.733460175247595,-4.018658458032386,1085.0713213233948,1561.314816
NV20BEES.NS,1.5,7,3.4327340673705673,-1.3840250102444671,83.10246124649048,-1.0
SHREDIGCEM.NS,3.0,19,23.305420537119446,-6.190861352297375,205.81585593414306,1483.209728
BVCL.NS,3.0,21,11.898088393768502,-4.594534216514371,166.4862496290207,142.68736
ROML.NS,1.5,15,37.2417783282872,-4.7073934239555175,10934.406265835762,83.3671488
PILITA.NS,1.5,7,15.1628181526372,-5.576059084413583,12397.334371990859,306.2033664
SARVESHWAR.NS,2.0,16,13.07425615529345,-4.827073301286787,6409.013256205738,838.8452864
MARUTI.NS,1.5,13,6.615930828434434,-3.173064769137544,1708.0266447753907,389768.544256
AMBER.NS,3.0,21,14.256816376422151,-3.920311083986141,248.3176444091797,15037.8676224
BBETF0432.NS,3.0,8,1.0951841427143183,-0.3943812199389159,16.083970458984375,-1.0
COALINDIA.NS,3.0,12,8.181111271932066,-4.058526687335758,26.96157610321045,320215.4233856
URAVI.NS,3.0,19,12.32998975693979,-2.504404486709828,1045.353346031189,548.651008
MOTHERSON.NS,2.5,10,20.33237109804741,-5.099864376302764,12988.353838046029,130615.4893312
CINELINE.NS,3.0,16,15.678790879865415,-5.724256476868637,1975.3578488416672,410.5462272
BSLGOLDETF.NS,3.0,9,2.617681935646019,-1.644430237713787,-43.20421447372437,-1.0
FIBERWEB.NS,2.5,11,9.216018730790834,-5.151681078254824,-21.19620837402344,133.651072
IT.NS,1.5,15,6.603147859756501,-1.5399499114478088,26.91481168746948,-1.0
SUNPHARMA.NS,1.5,11,7.297739117380795,-3.123501922481948,4666.218151947021,434638.6317312
JPOLYINVST.NS,1.5,19,29.196925680352333,-4.420119237680923,11410.731047037125,887.2568832
USHAMART.NS,3.0,8,17.01636617424243,-6.795148011483509,10645.007364747047,10175.3356288
APEX.NS,1.5,13,15.190669783223615,-4.835533341631714,257.1230165405273,814.2152704
GIPCL.NS,2.0,9,10.072427668211812,-4.0920070547572704,948.8811491413117,3653.316608
JTEKTINDIA.NS,1.5,14,12.29350624249222,-4.192419567773025,1021.2681011257171,4293.0069504
MICEL.NS,1.5,15,21.792970413822626,-6.590588193773541,46193.768055023196,1935.5672576
HINDZINC.NS,3.0,13,11.292504045536578,-4.515936396763538,112.33879721355437,208118.1270016
NIFTYETF.NS,1.5,8,1.664881232236933,-0.47196546294747294,13.44553210449219,-1.0
ZENITHEXPO.NS,2.0,21,12.901395975643872,-4.160451648818727,12475.997766744613,146.5027712
EKC.NS,2.0,12,17.24598003759326,-5.993594645338243,7866.828068552018,2050.8205056
SINTERCOM.NS,3.0,10,7.519096836878095,-2.8304895972616673,47.49752983093261,355.9895296
JAYNECOIND.NS,1.5,21,15.313147467653037,-5.237040240903636,155129.6995288887,4455.8864384
SILGO.NS,2.0,15,10.186760096023319,-4.743752736059222,-6.848426012039184,41.8400928
KRITIKA.NS,1.5,21,17.062270932494435,-4.016838902358571,4128.05481641531,505.9319808
ARSSINFRA.NS,1.5,7,17.25592255904167,-5.397363907556499,6026.323261984825,43.2022016
DRREDDY.NS,1.5,19,6.511348857991353,-3.266325937130387,2326.9337189826965,114175.5478016
FOSECOIND.NS,3.0,10,7.0922320386429485,-3.486526022113675,110.81591371154784,3141.9697152
GRPLTD.NS,2.5,9,8.601089210821627,-3.3151013443773287,37.602539276123046,1868.1587712
NINSYS.NS,3.0,9,15.02507402704211,-3.040847303419554,169.71203723144532,922.6679296
POWERGRID.NS,2.5,13,5.183615406996649,-3.7329090956471243,-8.618629570007325,311244.5673472
SSWL.NS,2.0,20,11.841050243129505,-3.7542974543123644,2046.931538782358,3567.4607616
MOVALUE.NS,2.5,17,4.4510877046913455,-1.4749725036848411,61.94416648101807,-1.0
NEXT50IETF.NS,3.0,16,34.88452519610154,0.0,34.87352289199829,-1.0
KOHINOOR.NS,3.0,7,31.800134229633294,-6.167652424467505,6039.851031089783,149.285184
HEALTHY.NS,2.5,14,7.738492944386789,-2.3282864460122648,74.61075292730331,-1.0
ELGIEQUIP.NS,3.0,7,9.110262334290185,-4.334424998495552,2002.2732711267472,22159.5762688
GSPL.NS,2.5,14,8.495911332457235,-4.629739962188815,137.91984322929383,25852.14976
ALLCARGO.NS,3.0,7,11.180706577128653,-4.608488010063831,302.2470604314804,6690.7529216
TVSMOTOR.NS,3.0,7,15.980608853442883,-5.8178873464246275,57293.169681904794,132197.711872
AUROPHARMA.NS,2.0,13,13.157802481378589,-4.927604560528094,63817.68786069059,89989.4607872
APLLTD.NS,3.0,13,12.337297188694656,-3.799514263326677,884.6072166442872,20970.323968
GABRIEL.NS,1.5,8,9.60171502025163,-4.000910194508993,1306.5168852791785,7732.3567104
GSEC5IETF.NS,3.0,11,0.1713381884594274,-0.9399658080750858,-42.819388053894045,-1.0
LPDC.NS,3.0,14,26.080349681141204,-6.920111699251808,1072.5570693711043,138.4350976
INGERRAND.NS,1.5,17,6.578089900911233,-2.7771271001960454,734.3484735565186,13477.957632
SUNCLAY.NS,2.5,10,11.7019493539435,-6.168521462639109,29.531803466796873,3528.2599936
ROSSARI.NS,3.0,11,8.574423644690597,-5.09922150604181,80.47069787597655,4949.448704
SURYAROSNI.NS,1.5,17,11.92555901363025,-4.407615877124069,18529.393084534644,7131.5734528
RSYSTEMS.NS,1.5,21,9.583653142163383,-3.3211982901132826,1021.5316110515595,5995.0047232
SDL24BEES.NS,3.0,8,0.2584281683777848,-0.2299943866298572,-6.266814033508301,-1.0
GOLDTECH.NS,1.5,17,18.14111031350492,-5.437230882527558,7069244.902963219,408.8956416
BIOFILCHEM.NS,2.0,12,34.658303202450234,-5.695132150350387,6001.711947398186,103.7617472
AUTOIETF.NS,2.5,7,4.13858644332832,-1.396685835599777,105.57175621128083,-1.0
MAHKTECH.NS,3.0,7,11.512578216914537,-3.882341333838085,23.427791999816893,-1.0
HIRECT.NS,2.0,13,10.41162351820824,-4.641452367451757,122.01822114562988,1534.85824
MAHLOG.NS,1.5,11,5.944759680991109,-3.1865133878669782,84.63673022460938,3453.3711872
ROHLTD.NS,2.5,8,13.202651809659644,-5.3489417503042365,384.3355218753815,1002.6651648
SAKSOFT.NS,3.0,16,14.973761927872344,-4.9894061391142595,6911.686760095834,2949.403648
RELCHEMQ.NS,3.0,17,11.355081422188853,-4.357400862607484,25.858547317504883,179.6272512
MOREALTY.NS,3.0,9,14.340889096423574,0.0,14.330825729370117,-1.0
ACL.NS,1.5,9,23.713209850137915,-5.8044552417306985,31555.33446104431,840.6094848
RPGLIFE.NS,1.5,14,10.24772942506698,-4.010585753593745,7942.759529945374,3500.5620224
AUTOBEES.NS,3.0,16,18.220195793180324,-1.4938960804813344,104.40712029266356,-1.0
SURYODAY.NS,2.0,14,13.600033506648115,-4.583492533340465,147.71738594818115,1999.8871552
SUTLEJTEX.NS,2.0,16,7.91240831628587,-4.801051398120687,-46.974564239740374,1158.107136
SAFARI.NS,3.0,9,12.794206526585615,-5.375703615016818,448.4206457519531,12162.6640384
SWANENERGY.NS,1.5,12,13.538911500793539,-4.685346413827758,680.9417100219727,20688.1112064
MARATHON.NS,2.5,9,16.52700924743788,-5.592008288934731,527.1903401489258,2961.1083776
TIRUMALCHM.NS,1.5,8,17.91862880921911,-4.404422073042595,840804.0480735501,3425.3713408
IRCON.NS,2.0,12,15.180957276683854,-3.7948909055027222,431.6115104789734,24077.2087808
COMMOIETF.NS,3.0,20,2.375425669907529,-2.716520367666467,3.904017272949219,-1.0
PRUDENT.NS,2.0,9,12.028036321994675,-2.64226597248877,159.64617065429687,9702.62528
MONTECARLO.NS,1.5,17,8.311016261341258,-3.7713160195654853,37.628526824951166,1484.9272832
EXIDEIND.NS,1.5,10,7.377262633747231,-3.0826050904329274,7108.023499729872,41556.5021184
LIBERTSHOE.NS,3.0,19,15.720866848975694,-5.019565729875844,1590.5565086536408,783.3255936
IDFNIFTYET.NS,3.0,12,1.985311252587133,-1.7898297691974812,-63.795021553039554,-1.0
TOUCHWOOD.NS,3.0,19,14.087186747123031,-3.9432143568940305,1210.9250327463149,177.5540608
EMAMIPAP.NS,1.5,14,15.148677813831162,-4.424531755511464,249.42565268707276,772.4251648
BHAGYANGR.NS,2.5,19,13.687822956866798,-5.307945132393983,295.85300942468643,324.7486464
VIPCLOTHNG.NS,2.0,18,14.041249122315463,-5.235187468894694,1896.1211800551414,367.306624
ITDC.NS,2.0,17,17.263064289496455,-4.519588986999228,521.4495785827637,6144.0909312
PRICOLLTD.NS,2.5,17,12.764560055487717,-5.804588461081315,673.2976471781731,6077.6349696
GOCLCORP.NS,1.5,9,12.189816525635406,-4.633225452267671,1225.3379257183076,2355.1684608
SBIETFIT.NS,3.0,14,8.674379414018647,-2.198194389207104,144.46042102050782,-1.0
